Date,State,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown
2020-07-12,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,AZ,5795,2038,279,2192,95,745,0,0,101,345,2192,3258,345
2020-07-12,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,FL,18590,6372,4483,6205,0,0,0,0,723,807,6205,11031,1354
2020-07-12,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,KS,1304,876,204,0,50,6,0,0,93,75,398,813,93
2020-07-12,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,MA,11608,5705,1363,1585,373,0,0,0,901,1681,1585,8342,1681
2020-07-12,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,ME,371,295,38,0,7,0,0,0,3,28,7,301,63
2020-07-12,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,MN,4399,2019,926,0,408,101,8,93,312,532,667,3144,588
2020-07-12,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,NE,1421,977,110,0,97,35,3,0,113,86,589,686,146
2020-07-12,NH,589,426,26,58,16,0,0,0,15,48,58,483,48
2020-07-12,NJ,20632,8258,3816,5275,1031,0,0,0,736,1516,5275,13841,1516
2020-07-12,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,OH,8842,4807,2857,0,211,11,22,294,390,250,565,7513,764
2020-07-12,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,OR,1180,660,56,0,52,20,51,20,261,60,301,788,91
2020-07-12,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,RI,2051,768,188,548,0,0,0,65,50,432,548,1071,432
2020-07-12,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,UT,1824,725,46,724,45,90,124,0,238,50,724,1050,50
2020-07-12,VA,6744,1984,1686,2311,375,5,0,22,146,215,2311,4218,215
2020-07-12,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,WA,4662,1675,191,998,254,62,105,49,73,1255,998,2409,1255
2020-07-12,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,AK,79,44,1,0,8,13,6,0,4,3,5,66,8
2020-07-08,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,AZ,5387,1919,264,1992,90,730,0,0,96,296,1992,3099,296
2020-07-08,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,FL,17068,5755,4171,5768,0,0,0,0,651,723,5768,10110,1190
2020-07-08,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,KS,1269,849,202,0,50,6,0,0,91,71,392,787,90
2020-07-08,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,MA,11517,5633,1351,1570,372,0,0,0,897,1694,1570,8253,1694
2020-07-08,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,ME,363,295,38,0,7,0,0,0,3,20,7,301,55
2020-07-08,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,MN,4272,1893,866,0,389,99,8,81,295,641,638,2925,709
2020-07-08,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,NE,1405,966,107,0,94,35,3,0,111,89,577,681,147
2020-07-08,NH,578,418,27,57,15,0,0,0,15,46,57,475,46
2020-07-08,NJ,20426,8148,3748,5216,1022,0,0,0,740,1552,5216,13658,1552
2020-07-08,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,OH,8489,4639,2709,0,200,10,21,288,384,238,557,7183,749
2020-07-08,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,OR,1155,645,55,0,50,20,51,18,257,59,296,769,90
2020-07-08,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,RI,2043,768,188,548,0,0,0,65,50,424,548,1071,424
2020-07-08,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,UT,1678,663,43,666,42,87,113,0,211,52,666,960,52
2020-07-08,VA,6577,1943,1619,2246,370,5,0,21,145,228,2246,4103,228
2020-07-08,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,WA,4630,1659,189,980,253,62,103,48,72,1264,980,2386,1264
2020-07-08,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,AK,72,41,0,0,8,11,6,0,4,2,5,61,6
2020-07-05,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,AZ,5161,1809,249,1854,84,723,0,0,90,352,1854,2955,352
2020-07-05,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,FL,16201,5389,3990,5548,0,0,0,0,615,659,5548,9572,1081
2020-07-05,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,KS,1219,812,198,0,49,6,0,0,86,68,372,760,87
2020-07-05,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,MA,11463,5599,1347,1558,369,0,0,0,893,1697,1558,8208,1697
2020-07-05,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,ME,360,287,36,0,6,0,0,0,4,27,5,292,63
2020-07-05,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,MN,4112,1893,866,0,389,99,8,81,295,481,638,2925,549
2020-07-05,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,NE,1369,945,101,0,93,34,3,0,109,84,565,664,140
2020-07-05,NH,570,414,27,55,15,0,0,0,15,44,55,471,44
2020-07-05,NJ,20237,8078,3714,5159,1015,0,0,0,728,1543,5159,13535,1543
2020-07-05,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,OH,8172,4472,2593,0,190,9,21,287,370,230,542,6916,714
2020-07-05,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,OR,1069,612,48,0,45,16,44,18,236,50,275,728,66
2020-07-05,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,RI,2019,768,188,548,0,0,0,65,50,400,548,1071,400
2020-07-05,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,UT,1582,618,43,631,39,86,104,0,196,50,631,901,50
2020-07-05,VA,6418,1895,1590,2186,358,5,0,21,140,223,2186,4009,223
2020-07-05,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,WA,4482,1635,185,966,249,62,98,47,69,1171,966,2345,1171
2020-07-05,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,AK,68,41,0,0,8,9,5,0,4,1,5,60,3
2020-07-01,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,AZ,4837,1714,239,1724,81,706,0,0,89,284,1724,2829,284
2020-07-01,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,FL,14825,5034,3708,5187,0,0,0,0,566,330,5187,8927,711
2020-07-01,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,KS,1195,794,196,0,49,6,0,0,84,66,363,747,85
2020-07-01,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,MA,11352,5517,1339,1532,363,0,0,0,885,1714,1532,8104,1714
2020-07-01,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,ME,351,287,36,0,6,0,0,0,4,18,5,292,54
2020-07-01,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,MN,4081,1804,829,0,378,90,8,71,281,620,593,2790,698
2020-07-01,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,NE,1343,917,98,0,93,34,3,0,108,90,556,645,142
2020-07-01,NH,565,409,27,55,15,0,0,0,15,44,55,466,44
2020-07-01,NJ,20054,7991,3680,5109,1010,0,0,0,721,1543,5109,13402,1543
2020-07-01,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,OH,7911,4356,2501,0,186,9,23,271,357,208,532,6718,661
2020-07-01,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,OR,1055,604,48,0,44,16,43,18,233,49,271,721,63
2020-07-01,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,RI,2007,758,184,544,0,0,0,63,49,409,544,1054,409
2020-07-01,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,UT,1476,580,41,584,35,80,99,0,176,49,584,843,49
2020-07-01,VA,6262,1851,1545,2135,352,5,0,20,136,218,2135,3909,218
2020-07-01,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,WA,4402,1589,184,918,249,62,96,46,64,1194,918,2290,1194
2020-07-01,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,AK,67,40,0,0,8,9,5,0,4,1,5,59,3
2020-06-28,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,AZ,4617,1646,230,1630,78,687,0,0,83,263,1630,2724,263
2020-06-28,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,FL,14244,4821,3558,5029,0,0,0,0,543,293,5029,8560,655
2020-06-28,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,KS,1128,749,193,0,47,6,0,0,72,61,341,716,71
2020-06-28,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MA,11319,5489,1335,1528,362,0,0,0,882,1720,1528,8068,1720
2020-06-28,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,ME,346,284,36,0,6,0,0,0,3,17,4,289,53
2020-06-28,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MN,4010,1804,829,0,378,90,8,71,281,549,593,2790,627
2020-06-28,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NE,1316,593,55,0,67,12,0,0,45,544,344,370,602
2020-06-28,NH,565,409,27,55,15,0,0,0,15,44,55,466,44
2020-06-28,NJ,19841,7898,3633,5041,998,0,0,0,711,1560,5041,13240,1560
2020-06-28,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,OH,7681,4233,2405,0,185,9,22,272,351,204,518,6528,635
2020-06-28,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,OR,1022,583,45,0,47,15,34,20,219,59,254,701,67
2020-06-28,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,RI,1984,749,180,520,0,0,0,60,47,428,520,1036,428
2020-06-28,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,UT,1396,556,38,546,31,76,96,0,167,42,546,808,42
2020-06-28,VA,6136,1821,1504,2092,350,5,0,19,134,211,2092,3833,211
2020-06-28,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WA,4275,1560,177,893,242,59,92,42,61,1149,893,2233,1149
2020-06-28,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AK,64,38,0,0,8,8,5,0,4,1,5,56,3
2020-06-24,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,AZ,4313,1556,221,1470,69,679,0,0,78,240,1470,2603,240
2020-06-24,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,FL,13574,4612,3396,4771,0,0,0,0,517,278,4771,8189,614
2020-06-24,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,KS,1082,717,188,0,47,6,0,0,64,60,316,695,71
2020-06-24,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MA,11219,5418,1312,1503,359,0,0,0,875,1738,1503,7964,1738
2020-06-24,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,ME,339,260,31,0,5,0,0,0,5,38,2,261,76
2020-06-24,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MN,3797,1688,784,0,351,85,6,67,269,547,557,2609,631
2020-06-24,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NE,1268,593,55,0,67,12,0,0,45,496,344,370,554
2020-06-24,NH,558,403,27,55,14,0,0,0,14,45,55,458,45
2020-06-24,NJ,19598,7796,3585,4974,976,0,0,0,704,1563,4974,13061,1563
2020-06-24,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,OH,7447,4104,2313,0,178,6,21,279,347,199,508,6337,602
2020-06-24,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,OR,1006,578,44,0,46,15,34,20,218,51,251,698,57
2020-06-24,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,RI,1967,749,180,520,0,0,0,60,47,411,520,1036,411
2020-06-24,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,UT,1256,505,34,486,27,60,95,0,152,38,486,732,38
2020-06-24,VA,5955,1756,1454,2035,345,5,0,16,128,216,2035,3704,216
2020-06-24,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WA,4093,1520,170,865,238,57,80,39,61,1063,865,2165,1063
2020-06-24,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AK,61,37,0,0,8,7,5,0,4,0,5,54,2
2020-06-21,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,AZ,4161,1509,213,1400,68,668,0,0,74,229,1400,2532,229
2020-06-21,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,FL,13037,4423,3271,4573,0,0,0,0,499,271,4573,7885,579
2020-06-21,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,KS,1035,689,184,0,45,5,0,0,55,57,293,677,65
2020-06-21,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,MA,11085,5342,1285,1485,354,0,0,0,864,1762,1485,7845,1762
2020-06-21,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,ME,336,260,31,0,5,0,0,0,5,35,2,261,73
2020-06-21,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,MN,3797,1688,784,0,351,85,6,67,269,547,557,2609,631
2020-06-21,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,NE,1212,593,55,0,67,12,0,0,45,440,344,370,498
2020-06-21,NH,553,401,27,52,14,0,0,0,14,45,52,456,45
2020-06-21,NJ,19267,7644,3531,4872,953,0,0,0,705,1562,4872,12833,1562
2020-06-21,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,OH,7242,3989,2259,0,169,6,20,272,332,195,495,6162,585
2020-06-21,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,OR,946,538,40,0,42,15,31,20,203,57,230,657,59
