Date,State,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2020-10-11,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,UT,942129,548761,10997,110344,13881,10215,12478,0,64051,171402,110344,621323,171402
2020-10-11,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,DE,299173,136428,53815,22587,6132,0,0,0,21855,58356,22587,218230,58356
2020-10-07,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,IL,6033289,1908959,490714,418166,202635,4714,6823,0,202239,2799039,418166,2816084,2799039
2020-10-07,IN,1440917,918746,113355,0,25769,0,0,0,184746,198301,49775,591718,799424
2020-10-07,KS,549398,310256,25482,0,9384,3131,0,0,33239,167906,43605,283761,222032
2020-10-07,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,NV,718853,163535,34565,41778,20696,3742,0,0,72676,381861,41778,295214,381861
2020-10-07,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,RI,357350,71641,9445,25821,2924,1158,258,122,10303,235678,25821,95851,235678
2020-10-07,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,UT,908606,525420,10598,106335,13313,9973,12086,0,61998,168883,106335,595871,168883
2020-10-07,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,DE,294089,133782,52828,22209,6042,0,0,0,21126,58102,22209,213778,58102
2020-10-04,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,IL,5886418,1858729,480986,408309,195660,4631,6688,0,198496,2732919,408309,2745190,2732919
2020-10-04,IN,1418063,897703,111138,0,25189,0,0,0,179782,204251,48690,581425,787948
2020-10-04,KS,531117,298775,24662,0,9088,3043,0,0,32055,163494,42206,273755,215156
2020-10-04,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,NV,712204,161086,34124,40920,20385,3695,0,0,72020,379974,40920,291310,379974
2020-10-04,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,RI,345909,68452,9031,25043,2832,965,232,118,9772,229464,25043,91402,229464
2020-10-04,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,UT,883894,508805,10296,103260,12896,9798,11789,0,60471,166579,103260,577813,166579
2020-10-04,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,DE,286562,129512,51277,21659,5867,0,0,0,20226,58021,21659,206882,58021
2020-09-30,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,IL,5624822,1776477,463407,390237,181674,4459,6347,0,191848,2610373,390237,2624212,2610373
2020-09-30,IN,1379850,876445,108961,0,24445,0,0,0,177159,192840,47246,563411,769193
2020-09-30,KS,521450,292848,24257,0,8902,2982,0,0,31405,161056,41543,268649,211258
2020-09-30,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,NV,696997,156617,33294,39873,19776,3622,0,0,70233,373582,39873,283542,373582
2020-09-30,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,RI,340601,68452,9031,25043,2832,965,232,118,9772,224156,25043,91402,224156
2020-09-30,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,UT,855143,488757,9931,99804,12343,9569,11409,0,58646,164684,99804,555608,164684
2020-09-30,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,DE,282024,126889,50352,21350,5756,0,0,0,19874,57803,21350,202871,57803
2020-09-27,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,IL,5479510,1729900,453935,379855,174578,4370,6218,0,188221,2542433,379855,2557222,2542433
2020-09-27,IN,1358860,856801,106967,0,23927,0,0,0,170547,200618,46521,553867,758472
2020-09-27,KS,502770,281266,23469,0,8568,2459,0,0,29908,157100,40015,258559,204196
2020-09-27,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,NV,688073,154475,32822,38812,19394,3575,0,0,69460,369535,38812,279726,369535
2020-09-27,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,RI,330034,66291,8574,24222,2659,680,211,112,9250,218035,24222,87777,218035
2020-09-27,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,UT,830597,472253,9655,96859,11939,9368,11057,0,56849,162617,96859,537265,162617
2020-09-27,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,DE,276044,123788,49210,20871,5586,0,0,0,19318,57271,20871,197902,57271
2020-09-23,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,IL,5231607,1651206,436866,362692,160754,4185,5846,0,181378,2428680,362692,2258857,2428680
2020-09-23,IN,1322819,837748,104952,0,23320,0,0,0,168107,188692,45105,537668,740046
2020-09-23,KS,492281,274846,22991,0,8409,2399,0,0,29262,154374,39243,252962,200076
2020-09-23,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,NV,670908,150045,32022,37916,18877,3507,0,0,67642,360899,37916,272093,360899
2020-09-23,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,RI,325120,66291,8574,24222,2659,680,211,112,9250,213121,24222,87777,213121
2020-09-23,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,UT,797227,448224,9267,92995,11375,9131,10669,0,53851,161715,92995,510250,161715
2020-09-23,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,DE,271421,121770,48509,20539,5494,0,0,0,19150,55959,20539,194923,55959
2020-09-20,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,IL,5105153,1603886,427739,353315,153454,4103,5712,0,177757,2379187,353315,2194894,2379187
2020-09-20,IN,1301940,815249,102270,0,22531,0,0,0,161829,200061,44477,529220,728243
2020-09-20,KS,474749,263701,22154,0,8099,2305,0,0,27909,150581,37732,243276,193741
2020-09-20,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,NV,664479,148789,31836,37210,18728,3484,0,0,67685,356747,37210,270522,356747
2020-09-20,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,RI,315555,64647,8633,24016,3067,680,216,110,6768,207418,24016,84121,207418
2020-09-20,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,UT,776599,434262,9044,90657,10958,8971,10451,0,52485,159771,90657,494784,159771
2020-09-20,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,DE,265905,119459,47525,20177,5420,0,0,0,18664,54660,20177,191068,54660
2020-09-16,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,IL,4863138,1523917,410841,337436,141560,3932,5378,0,170193,2269881,337436,2085628,2269881
2020-09-16,IN,1261892,794591,100040,0,21798,0,0,0,158726,186737,42896,511207,707789
2020-09-16,KS,464226,256767,21653,0,7935,2250,0,0,27126,148495,36888,237070,190268
2020-09-16,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
