Date,State,tot_deaths,new_deaths
2020-10-15,PW,0,0
2020-10-22,PW,0,0
2020-10-29,PW,0,0
2020-11-05,PW,0,0
2020-11-12,PW,0,0
2020-11-19,PW,0,0
2020-11-26,PW,0,0
2020-12-03,PW,0,0
2020-12-10,PW,0,0
2020-12-17,PW,0,0
2020-12-24,PW,0,0
2020-12-31,PW,0,0
2021-01-07,PW,0,0
2021-01-14,PW,0,0
2021-01-21,PW,0,0
2021-01-28,PW,0,0
2021-02-04,PW,0,0
2021-02-11,PW,0,0
2021-02-18,PW,0,0
2021-02-25,PW,0,0
2021-03-04,PW,0,0
2021-03-11,PW,0,0
2021-03-18,PW,0,0
2021-03-25,PW,0,0
2021-04-01,PW,0,0
2021-04-08,PW,0,0
2021-04-15,PW,0,0
2021-04-22,PW,0,0
2021-04-29,PW,0,0
2021-05-06,PW,0,0
2021-05-13,PW,0,0
2021-05-20,PW,0,0
2021-05-27,PW,0,0
2021-06-03,PW,0,0
2021-06-10,PW,0,0
2021-06-17,PW,0,0
2021-06-24,PW,0,0
2021-07-01,PW,0,0
2021-07-08,PW,0,0
2021-07-15,PW,0,0
2021-07-22,PW,0,0
2021-07-29,PW,0,0
2021-08-05,PW,0,0
2021-08-12,PW,0,0
2021-08-19,PW,0,0
2021-08-26,PW,0,0
2021-09-02,PW,0,0
2021-09-09,PW,0,0
2021-09-16,PW,0,0
2021-09-23,PW,0,0
2021-09-30,PW,0,0
2021-10-07,PW,0,0
2021-10-14,PW,0,0
2021-10-21,PW,0,0
2021-10-28,PW,0,0
2021-11-04,PW,0,0
2021-11-11,PW,0,0
2021-11-18,PW,0,0
2021-11-25,PW,0,0
2021-12-02,PW,0,0
2021-12-09,PW,0,0
2021-12-16,PW,0,0
2021-12-23,PW,0,0
2021-12-30,PW,0,0
2022-01-06,PW,0,0
2022-01-13,PW,0,0
2022-01-20,PW,0,0
2022-01-27,PW,0,0
2022-02-03,PW,0,0
2022-02-10,PW,0,0
2022-02-17,PW,5,5
2022-02-24,PW,6,1
2022-03-03,PW,6,0
2022-03-10,PW,6,0
2022-03-17,PW,6,0
2022-03-24,PW,6,0
2022-03-31,PW,6,0
2022-04-07,PW,6,0
2022-04-14,PW,6,0
2022-04-21,PW,6,0
2022-04-28,PW,6,0
2022-05-05,PW,6,0
2022-05-12,PW,6,0
2022-05-19,PW,6,0
2022-05-26,PW,6,0
2022-06-02,PW,6,0
2022-06-09,PW,6,0
2022-06-16,PW,6,0
2022-06-23,PW,6,0
2022-06-30,PW,6,0
2022-07-07,PW,6,0
2022-07-14,PW,6,0
2022-07-21,PW,6,0
2022-07-28,PW,6,0
2022-08-04,PW,6,0
2022-08-11,PW,6,0
2022-08-18,PW,6,0
2022-08-25,PW,6,0
2022-09-01,PW,6,0
2022-09-08,PW,6,0
2022-09-15,PW,6,0
2022-09-22,PW,6,0
2022-09-29,PW,6,0
2022-10-06,PW,6,0
2022-10-13,PW,6,0
2022-10-20,PW,7,1
2022-10-27,PW,7,0
2022-11-03,PW,7,0
2022-11-10,PW,7,0
2022-11-17,PW,7,0
2020-01-23,RI,0,0
2020-01-30,RI,0,0
2020-02-06,RI,0,0
2020-02-13,RI,0,0
2020-02-20,RI,0,0
2020-02-27,RI,0,0
2020-03-05,RI,0,0
2020-03-12,RI,0,0
2020-03-19,RI,0,0
2020-03-26,RI,1,1
2020-04-02,RI,12,11
2020-04-09,RI,52,40
2020-04-16,RI,125,73
2020-04-23,RI,232,107
2020-04-30,RI,340,108
2020-05-07,RI,478,138
2020-05-14,RI,600,122
2020-05-21,RI,705,105
2020-05-28,RI,792,87
2020-06-04,RI,853,61
2020-06-11,RI,895,42
2020-06-18,RI,928,33
2020-06-25,RI,958,30
2020-07-02,RI,978,20
2020-07-09,RI,994,16
2020-07-16,RI,"1,005",11
2020-07-23,RI,"1,018",13
2020-07-30,RI,"1,024",6
2020-08-06,RI,"1,034",10
2020-08-13,RI,"1,042",8
2020-08-20,RI,"1,059",17
2020-08-27,RI,"1,069",10
2020-09-03,RI,"1,082",13
2020-09-10,RI,"1,092",10
2020-09-17,RI,"1,105",13
2020-09-24,RI,"1,118",13
2020-10-01,RI,"1,125",7
2020-10-08,RI,"1,139",14
2020-10-15,RI,"1,168",29
2020-10-22,RI,"1,184",16
2020-10-29,RI,"1,204",20
2020-11-05,RI,"1,231",27
2020-11-12,RI,"1,266",35
2020-11-19,RI,"1,309",43
2020-11-26,RI,"1,374",65
2020-12-03,RI,"1,442",68
2020-12-10,RI,"1,557",115
2020-12-17,RI,"1,702",145
2020-12-24,RI,"1,807",105
2020-12-31,RI,"1,911",104
2021-01-07,RI,"2,024",113
2021-01-14,RI,"2,120",96
2021-01-21,RI,"2,223",103
2021-01-28,RI,"2,303",80
2021-02-04,RI,"2,380",77
2021-02-11,RI,"2,437",57
2021-02-18,RI,"2,474",37
2021-02-25,RI,"2,498",24
2021-03-04,RI,"2,531",33
2021-03-11,RI,"2,554",23
2021-03-18,RI,"2,582",28
2021-03-25,RI,"2,600",18
2021-04-01,RI,"2,611",11
2021-04-08,RI,"2,626",15
2021-04-15,RI,"2,633",7
2021-04-22,RI,"2,650",17
2021-04-29,RI,"2,660",10
2021-05-06,RI,"2,673",13
2021-05-13,RI,"2,687",14
2021-05-20,RI,"2,694",7
2021-05-27,RI,"2,699",5
2021-06-03,RI,"2,703",4
2021-06-10,RI,"2,713",10
2021-06-17,RI,"2,714",1
2021-06-24,RI,"2,717",3
2021-07-01,RI,"2,720",3
2021-07-08,RI,"2,720",0
2021-07-15,RI,"2,722",2
2021-07-22,RI,"2,728",6
2021-07-29,RI,"2,729",1
2021-08-05,RI,"2,733",4
2021-08-12,RI,"2,734",1
2021-08-19,RI,"2,738",4
2021-08-26,RI,"2,750",12
2021-09-02,RI,"2,762",12
2021-09-09,RI,"2,770",8
2021-09-16,RI,"2,809",39
2021-09-23,RI,"2,818",9
2021-09-30,RI,"2,836",18
2021-10-07,RI,"2,848",12
2021-10-14,RI,"2,857",9
2021-10-21,RI,"2,869",12
2021-10-28,RI,"2,877",8
2021-11-04,RI,"2,881",4
2021-11-11,RI,"2,887",6
2021-11-18,RI,"2,902",15
2021-11-25,RI,"2,915",13
2021-12-02,RI,"2,935",20
2021-12-09,RI,"2,949",14
2021-12-16,RI,"2,980",31
2021-12-23,RI,"3,015",35
2021-12-30,RI,"3,062",47
2022-01-06,RI,"3,107",45
2022-01-13,RI,"3,151",44
2022-01-20,RI,"3,215",64
2022-01-27,RI,"3,275",60
2022-02-03,RI,"3,334",59
2022-02-10,RI,"3,369",35
2022-02-17,RI,"3,394",25
2022-02-24,RI,"3,404",10
2022-03-03,RI,"3,413",9
2022-03-10,RI,"3,419",6
2022-03-17,RI,"3,427",8
2022-03-24,RI,"3,433",6
2022-03-31,RI,"3,522",89
2022-04-07,RI,"3,524",2
2022-04-14,RI,"3,525",1
2022-04-21,RI,"3,527",2
2022-04-28,RI,"3,532",5
2022-05-05,RI,"3,541",9
2022-05-12,RI,"3,541",0
2022-05-19,RI,"3,561",20
2022-05-26,RI,"3,565",4
2022-06-02,RI,"3,579",14
2022-06-09,RI,"3,584",5
2022-06-16,RI,"3,595",11
2022-06-23,RI,"3,603",8
2022-06-30,RI,"3,609",6
2022-07-07,RI,"3,613",4
2022-07-14,RI,"3,619",6
2022-07-21,RI,"3,624",5
2022-07-28,RI,"3,630",6
2022-08-04,RI,"3,630",0
2022-08-11,RI,"3,632",2
2022-08-18,RI,"3,632",0
2022-08-25,RI,"3,636",4
2022-09-01,RI,"3,643",7
2022-09-08,RI,"3,645",2
2022-09-15,RI,"3,652",7
2022-09-22,RI,"3,661",9
2022-09-29,RI,"3,667",6
2022-10-06,RI,"3,669",2
2022-10-13,RI,"3,674",5
2022-10-20,RI,"3,681",7
2022-10-27,RI,"3,686",5
2022-11-03,RI,"3,696",10
2022-11-10,RI,"3,705",9
2022-11-17,RI,"3,725",20
2020-01-23,RMI,0,0
2020-01-30,RMI,0,0
2020-02-06,RMI,0,0
2020-02-13,RMI,0,0
2020-02-20,RMI,0,0
2020-02-27,RMI,0,0
2020-03-05,RMI,0,0
2020-03-12,RMI,0,0
2020-03-19,RMI,0,0
2020-03-26,RMI,0,0
2020-04-02,RMI,0,0
2020-04-09,RMI,0,0
2020-04-16,RMI,0,0
2020-04-23,RMI,0,0
2020-04-30,RMI,0,0
2020-05-07,RMI,0,0
2020-05-14,RMI,0,0
2020-05-21,RMI,0,0
2020-05-28,RMI,0,0
2020-06-04,RMI,0,0
2020-06-11,RMI,0,0
2020-06-18,RMI,0,0
2020-06-25,RMI,0,0
2020-07-02,RMI,0,0
2020-07-09,RMI,0,0
2020-07-16,RMI,0,0
2020-07-23,RMI,0,0
2020-07-30,RMI,0,0
2020-08-06,RMI,0,0
2020-08-13,RMI,0,0
2020-08-20,RMI,0,0
2020-08-27,RMI,0,0
2020-09-03,RMI,0,0
2020-09-10,RMI,0,0
2020-09-17,RMI,0,0
2020-09-24,RMI,0,0
2020-10-01,RMI,0,0
2020-10-08,RMI,0,0
2020-10-15,RMI,0,0
2020-10-22,RMI,0,0
2020-10-29,RMI,0,0
2020-11-05,RMI,0,0
2020-11-12,RMI,0,0
2020-11-19,RMI,0,0
2020-11-26,RMI,0,0
2020-12-03,RMI,0,0
2020-12-10,RMI,0,0
2020-12-17,RMI,0,0
2020-12-24,RMI,0,0
2020-12-31,RMI,0,0
2021-01-07,RMI,0,0
2021-01-14,RMI,0,0
2021-01-21,RMI,0,0
2021-01-28,RMI,0,0
2021-02-04,RMI,0,0
2021-02-11,RMI,0,0
2021-02-18,RMI,0,0
2021-02-25,RMI,0,0
2021-03-04,RMI,0,0
2021-03-11,RMI,0,0
2021-03-18,RMI,0,0
2021-03-25,RMI,0,0
2021-04-01,RMI,0,0
2021-04-08,RMI,0,0
2021-04-15,RMI,0,0
2021-04-22,RMI,0,0
2021-04-29,RMI,0,0
2021-05-06,RMI,0,0
2021-05-13,RMI,0,0
2021-05-20,RMI,0,0
2021-05-27,RMI,0,0
2021-06-03,RMI,0,0
2021-06-10,RMI,0,0
2021-06-17,RMI,0,0
2021-06-24,RMI,0,0
2021-07-01,RMI,0,0
2021-07-08,RMI,0,0
2021-07-15,RMI,0,0
2021-07-22,RMI,0,0
2021-07-29,RMI,0,0
2021-08-05,RMI,0,0
2021-08-12,RMI,0,0
2021-08-19,RMI,0,0
2021-08-26,RMI,0,0
2021-09-02,RMI,0,0
2021-09-09,RMI,0,0
2021-09-16,RMI,0,0
2021-09-23,RMI,0,0
2021-09-30,RMI,0,0
2021-10-07,RMI,0,0
2021-10-14,RMI,0,0
2021-10-21,RMI,0,0
2021-10-28,RMI,0,0
2021-11-04,RMI,0,0
2021-11-11,RMI,0,0
2021-11-18,RMI,0,0
2021-11-25,RMI,0,0
2021-12-02,RMI,0,0
2021-12-09,RMI,0,0
2021-12-16,RMI,0,0
2021-12-23,RMI,0,0
2021-12-30,RMI,0,0
2022-01-06,RMI,0,0
2022-01-13,RMI,0,0
2022-01-20,RMI,0,0
2022-01-27,RMI,0,0
2022-02-03,RMI,0,0
2022-02-10,RMI,0,0
2022-02-17,RMI,0,0
2022-02-24,RMI,0,0
2022-03-03,RMI,0,0
2022-03-10,RMI,0,0
2022-03-17,RMI,0,0
2022-03-24,RMI,0,0
2022-03-31,RMI,0,0
2022-04-07,RMI,0,0
2022-04-14,RMI,0,0
2022-04-21,RMI,0,0
2022-04-28,RMI,0,0
2022-05-05,RMI,0,0
2022-05-12,RMI,0,0
2022-05-19,RMI,0,0
2022-05-26,RMI,0,0
2022-06-02,RMI,0,0
2022-06-09,RMI,0,0
2022-06-16,RMI,0,0
2022-06-23,RMI,0,0
2022-06-30,RMI,0,0
2022-07-07,RMI,0,0
2022-07-14,RMI,0,0
2022-07-21,RMI,0,0
2022-07-28,RMI,0,0
2022-08-04,RMI,0,0
2022-08-11,RMI,1,1
2022-08-18,RMI,9,8
2022-08-25,RMI,14,5
2022-09-01,RMI,17,3
2022-09-08,RMI,17,0
2022-09-15,RMI,17,0
2022-09-22,RMI,17,0
2022-09-29,RMI,17,0
2022-10-06,RMI,17,0
2022-10-13,RMI,17,0
2022-10-20,RMI,17,0
2022-10-27,RMI,17,0
2022-11-03,RMI,17,0
2022-11-10,RMI,17,0
2022-11-17,RMI,17,0
2020-01-23,SC,0,0
2020-01-30,SC,0,0
2020-02-06,SC,0,0
2020-02-13,SC,0,0
2020-02-20,SC,0,0
2020-02-27,SC,0,0
2020-03-05,SC,0,0
2020-03-12,SC,0,0
2020-03-19,SC,1,1
2020-03-26,SC,7,6
2020-04-02,SC,26,19
2020-04-09,SC,51,25
2020-04-16,SC,105,54
2020-04-23,SC,140,35
2020-04-30,SC,231,91
2020-05-07,SC,304,73
2020-05-14,SC,361,57
2020-05-21,SC,407,46
2020-05-28,SC,466,59
2020-06-04,SC,518,52
2020-06-11,SC,575,57
2020-06-18,SC,618,43
2020-06-25,SC,684,66
2020-07-02,SC,765,81
2020-07-09,SC,882,117
2020-07-16,SC,999,117
2020-07-23,SC,"1,285",286
2020-07-30,SC,"1,615",330
2020-08-06,SC,"1,894",279
2020-08-13,SC,"2,143",249
2020-08-20,SC,"2,358",215
2020-08-27,SC,"2,575",217
2020-09-03,SC,"2,794",219
2020-09-10,SC,"2,941",147
2020-09-17,SC,"3,130",189
2020-09-24,SC,"3,262",132
2020-10-01,SC,"3,376",114
2020-10-08,SC,"3,501",125
2020-10-15,SC,"3,592",91
2020-10-22,SC,"3,707",115
2020-10-29,SC,"3,874",167
2020-11-05,SC,"3,984",110
2020-11-12,SC,"4,076",92
2020-11-19,SC,"4,181",105
2020-11-26,SC,"4,317",136
2020-12-03,SC,"4,445",128
2020-12-10,SC,"4,612",167
2020-12-17,SC,"4,800",188
2020-12-24,SC,"5,028",228
2020-12-31,SC,"5,249",221
2021-01-07,SC,"5,583",334
2021-01-14,SC,"5,911",328
2021-01-21,SC,"6,327",416
2021-01-28,SC,"6,669",342
2021-02-04,SC,"7,395",726
2021-02-11,SC,"7,742",347
2021-02-18,SC,"8,116",374
2021-02-25,SC,"8,399",283
2021-03-04,SC,"8,619",220
2021-03-11,SC,"8,782",163
2021-03-18,SC,"8,929",147
2021-03-25,SC,"9,055",126
2021-04-01,SC,"9,145",90
2021-04-08,SC,"9,210",65
2021-04-15,SC,"9,299",89
2021-04-22,SC,"9,362",63
2021-04-29,SC,"9,469",107
2021-05-06,SC,"9,533",64
2021-05-13,SC,"9,589",56
2021-05-20,SC,"9,647",58
2021-05-27,SC,"9,687",40
2021-06-03,SC,"9,713",26
2021-06-10,SC,"9,747",34
2021-06-17,SC,"9,776",29
2021-06-24,SC,"9,792",16
2021-07-01,SC,"9,810",18
2021-07-08,SC,"9,831",21
2021-07-15,SC,"9,844",13
2021-07-22,SC,"9,869",25
2021-07-29,SC,"9,894",25
2021-08-05,SC,"9,930",36
2021-08-12,SC,"10,007",77
2021-08-19,SC,"10,141",134
2021-08-26,SC,"10,357",216
2021-09-02,SC,"10,684",327
2021-09-09,SC,"10,996",312
2021-09-16,SC,"11,483",487
2021-09-23,SC,"11,914",431
2021-09-30,SC,"12,372",458
2021-10-07,SC,"12,784",412
2021-10-14,SC,"13,094",310
2021-10-21,SC,"13,367",273
2021-10-28,SC,"13,604",237
2021-11-04,SC,"13,800",196
2021-11-11,SC,"13,921",121
2021-11-18,SC,"14,063",142
2021-11-25,SC,"14,153",90
2021-12-02,SC,"14,233",80
2021-12-09,SC,"14,334",101
2021-12-16,SC,"14,430",96
2021-12-23,SC,"14,526",96
2021-12-30,SC,"14,610",84
2022-01-06,SC,"14,715",105
2022-01-13,SC,"14,847",132
2022-01-20,SC,"15,029",182
2022-01-27,SC,"15,156",127
2022-02-03,SC,"15,609",453
2022-02-10,SC,"16,018",409
2022-02-17,SC,"16,407",389
2022-02-24,SC,"16,614",207
2022-03-03,SC,"16,928",314
2022-03-10,SC,"17,251",323
2022-03-17,SC,"17,380",129
2022-03-24,SC,"17,493",113
2022-03-31,SC,"17,587",94
2022-04-07,SC,"17,650",63
2022-04-14,SC,"17,698",48
2022-04-21,SC,"17,734",36
2022-04-28,SC,"17,767",33
2022-05-05,SC,"17,848",81
2022-05-12,SC,"17,868",20
2022-05-19,SC,"17,890",22
2022-05-26,SC,"17,905",15
2022-06-02,SC,"17,907",2
2022-06-09,SC,"17,970",63
2022-06-16,SC,"17,995",25
2022-06-23,SC,"18,007",12
2022-06-30,SC,"18,033",26
2022-07-07,SC,"18,043",10
2022-07-14,SC,"18,055",12
2022-07-21,SC,"18,131",76
2022-07-28,SC,"18,189",58
2022-08-04,SC,"18,208",19
2022-08-11,SC,"18,215",7
2022-08-18,SC,"18,227",12
2022-08-25,SC,"18,245",18
2022-09-01,SC,"18,263",18
2022-09-08,SC,"18,299",36
2022-09-15,SC,"18,316",17
2022-09-22,SC,"18,331",15
2022-09-29,SC,"18,365",34
2022-10-06,SC,"18,390",25
2022-10-13,SC,"18,468",78
2022-10-20,SC,"18,527",59
2022-10-27,SC,"18,578",51
2022-11-03,SC,"18,633",55
2022-11-10,SC,"18,660",27
2022-11-17,SC,"18,679",19
2020-01-23,SD,0,0
2020-01-30,SD,0,0
2020-02-06,SD,0,0
2020-02-13,SD,0,0
2020-02-20,SD,0,0
2020-02-27,SD,0,0
2020-03-05,SD,0,0
2020-03-12,SD,1,1
2020-03-19,SD,1,0
2020-03-26,SD,1,0
2020-04-02,SD,2,1
2020-04-09,SD,6,4
2020-04-16,SD,6,0
2020-04-23,SD,9,3
2020-04-30,SD,13,4
2020-05-07,SD,29,16
2020-05-14,SD,39,10
2020-05-21,SD,46,7
2020-05-28,SD,54,8
2020-06-04,SD,62,8
2020-06-11,SD,69,7
2020-06-18,SD,78,9
2020-06-25,SD,84,6
2020-07-02,SD,93,9
2020-07-09,SD,98,5
2020-07-16,SD,111,13
2020-07-23,SD,119,8
2020-07-30,SD,129,10
2020-08-06,SD,137,8
2020-08-13,SD,147,10
2020-08-20,SD,155,8
2020-08-27,SD,162,7
2020-09-03,SD,169,7
2020-09-10,SD,173,4
2020-09-17,SD,192,19
2020-09-24,SD,202,10
2020-10-01,SD,223,21
2020-10-08,SD,258,35
2020-10-15,SD,291,33
2020-10-22,SD,333,42
2020-10-29,SD,384,51
2020-11-05,SD,460,76
2020-11-12,SD,567,107
2020-11-19,SD,674,107
2020-11-26,SD,849,175
2020-12-03,SD,994,145
2020-12-10,SD,"1,147",153
2020-12-17,SD,"1,300",153
2020-12-24,SD,"1,389",89
2020-12-31,SD,"1,464",75
2021-01-07,SD,"1,518",54
2021-01-14,SD,"1,604",86
2021-01-21,SD,"1,666",62
2021-01-28,SD,"1,738",72
2021-02-04,SD,"1,778",40
2021-02-11,SD,"1,813",35
2021-02-18,SD,"1,842",29
2021-02-25,SD,"1,862",20
2021-03-04,SD,"1,892",30
2021-03-11,SD,"1,903",11
2021-03-18,SD,"1,914",11
2021-03-25,SD,"1,922",8
2021-04-01,SD,"1,933",11
2021-04-08,SD,"1,936",3
2021-04-15,SD,"1,946",10
2021-04-22,SD,"1,953",7
2021-04-29,SD,"1,961",8
2021-05-06,SD,"1,975",14
2021-05-13,SD,"1,988",13
2021-05-20,SD,"1,994",6
2021-05-27,SD,"2,003",9
2021-06-03,SD,"2,019",16
2021-06-10,SD,"2,023",4
2021-06-17,SD,"2,026",3
2021-06-24,SD,"2,029",3
2021-07-01,SD,"2,034",5
2021-07-08,SD,"2,038",4
2021-07-15,SD,"2,040",2
2021-07-22,SD,"2,042",2
2021-07-29,SD,"2,044",2
2021-08-05,SD,"2,051",7
2021-08-12,SD,"2,052",1
2021-08-19,SD,"2,057",5
2021-08-26,SD,"2,060",3
2021-09-02,SD,"2,070",10
2021-09-09,SD,"2,077",7
2021-09-16,SD,"2,094",17
2021-09-23,SD,"2,110",16
2021-09-30,SD,"2,134",24
2021-10-07,SD,"2,167",33
2021-10-14,SD,"2,176",9
2021-10-21,SD,"2,204",28
2021-10-28,SD,"2,230",26
2021-11-04,SD,"2,252",22
2021-11-11,SD,"2,276",24
2021-11-18,SD,"2,297",21
2021-11-25,SD,"2,320",23
2021-12-02,SD,"2,349",29
2021-12-09,SD,"2,382",33
2021-12-16,SD,"2,418",36
2021-12-23,SD,"2,450",32
2021-12-30,SD,"2,474",24
2022-01-06,SD,"2,507",33
2022-01-13,SD,"2,534",27
2022-01-20,SD,"2,572",38
2022-01-27,SD,"2,622",50
2022-02-03,SD,"2,659",37
2022-02-10,SD,"2,696",37
2022-02-17,SD,"2,757",61
2022-02-24,SD,"2,783",26
2022-03-03,SD,"2,813",30
2022-03-10,SD,"2,843",30
2022-03-17,SD,"2,868",25
2022-03-24,SD,"2,879",11
2022-03-31,SD,"2,882",3
2022-04-07,SD,"2,892",10
2022-04-14,SD,"2,896",4
2022-04-21,SD,"2,899",3
2022-04-28,SD,"2,910",11
2022-05-05,SD,"2,913",3
2022-05-12,SD,"2,915",2
2022-05-19,SD,"2,917",2
2022-05-26,SD,"2,925",8
2022-06-02,SD,"2,928",3
2022-06-09,SD,"2,928",0
2022-06-16,SD,"2,931",3
2022-06-23,SD,"2,936",5
2022-06-30,SD,"2,938",2
2022-07-07,SD,"2,940",2
2022-07-14,SD,"2,945",5
2022-07-21,SD,"2,947",2
2022-07-28,SD,"2,956",9
2022-08-04,SD,"2,963",7
2022-08-11,SD,"2,973",10
2022-08-18,SD,"2,979",6
2022-08-25,SD,"2,984",5
2022-09-01,SD,"2,993",9
2022-09-08,SD,"3,002",9
2022-09-15,SD,"3,014",12
2022-09-22,SD,"3,017",3
2022-09-29,SD,"3,021",4
2022-10-06,SD,"3,033",12
2022-10-13,SD,"3,046",13
2022-10-20,SD,"3,049",3
2022-10-27,SD,"3,059",10
2022-11-03,SD,"3,065",6
2022-11-10,SD,"3,078",13
2022-11-17,SD,"3,088",10
2020-01-23,TN,0,0
2020-01-30,TN,0,0
2020-02-06,TN,0,0
2020-02-13,TN,0,0
2020-02-20,TN,0,0
2020-02-27,TN,0,0
2020-03-05,TN,0,0
2020-03-12,TN,0,0
2020-03-19,TN,0,0
2020-03-26,TN,3,3
2020-04-02,TN,24,21
2020-04-09,TN,79,55
2020-04-16,TN,134,55
2020-04-23,TN,166,32
2020-04-30,TN,195,29
2020-05-07,TN,238,43
2020-05-14,TN,272,34
2020-05-21,TN,309,37
2020-05-28,TN,353,44
2020-06-04,TN,386,33
2020-06-11,TN,437,51
2020-06-18,TN,498,61
2020-06-25,TN,556,58
2020-07-02,TN,609,53
2020-07-09,TN,685,76
2020-07-16,TN,783,98
2020-07-23,TN,888,105
2020-07-30,TN,"1,019",131
2020-08-06,TN,"1,144",125
2020-08-13,TN,"1,290",146
2020-08-20,TN,"1,453",163
2020-08-27,TN,"1,646",193
2020-09-03,TN,"1,794",148
2020-09-10,TN,"1,931",137
2020-09-17,TN,"2,144",213
2020-09-24,TN,"2,272",128
2020-10-01,TN,"2,452",180
2020-10-08,TN,"2,640",188
2020-10-15,TN,"2,827",187
2020-10-22,TN,"2,967",140
2020-10-29,TN,"3,241",274
2020-11-05,TN,"3,480",239
2020-11-12,TN,"3,757",277
2020-11-19,TN,"4,047",290
2020-11-26,TN,"4,464",417
2020-12-03,TN,"4,690",226
2020-12-10,TN,"5,172",482
2020-12-17,TN,"5,668",496
2020-12-24,TN,"6,379",711
2020-12-31,TN,"6,809",430
2021-01-07,TN,"7,385",576
2021-01-14,TN,"8,148",763
2021-01-21,TN,"8,555",407
2021-01-28,TN,"9,314",759
2021-02-04,TN,"10,028",714
2021-02-11,TN,"10,728",700
2021-02-18,TN,"10,982",254
2021-02-25,TN,"11,259",277
2021-03-04,TN,"11,444",185
2021-03-11,TN,"11,574",130
2021-03-18,TN,"11,635",61
2021-03-25,TN,"11,751",116
2021-04-01,TN,"11,861",110
2021-04-08,TN,"11,937",76
2021-04-15,TN,"11,993",56
2021-04-22,TN,"12,082",89
2021-04-29,TN,"12,137",55
2021-05-06,TN,"12,196",59
2021-05-13,TN,"12,258",62
2021-05-20,TN,"12,312",54
2021-05-27,TN,"12,371",59
2021-06-03,TN,"12,406",35
2021-06-10,TN,"12,428",22
2021-06-17,TN,"12,471",43
2021-06-24,TN,"12,502",31
2021-07-01,TN,"12,528",26
2021-07-08,TN,"12,554",26
2021-07-15,TN,"12,592",38
2021-07-22,TN,"12,630",38
2021-07-29,TN,"12,697",67
2021-08-05,TN,"12,767",70
2021-08-12,TN,"12,880",113
2021-08-19,TN,"13,064",184
2021-08-26,TN,"13,276",212
2021-09-02,TN,"13,529",253
2021-09-09,TN,"13,853",324
2021-09-16,TN,"14,265",412
2021-09-23,TN,"14,713",448
2021-09-30,TN,"15,121",408
2021-10-07,TN,"15,477",356
2021-10-14,TN,"15,745",268
2021-10-21,TN,"16,081",336
2021-10-28,TN,"16,299",218
2021-11-04,TN,"16,458",159
2021-11-11,TN,"16,633",175
2021-11-18,TN,"16,771",138
